OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
"38396","060375317024","060375317024","06","037","531702","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",45.2195471,0,45.2195471,45.2195471,"823","294","253","501",0.810791494316272,0.789223787821312,155.713191563566,166.3,18,19,18,19,18.5,2039.48658471093,183000.595098593
"38397","060375318001","060375318001","06","037","531800","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",43.0952284,0,43.0952284,43.0952284,"2127","526","486","695",0.38860599758252,0.352603145718867,123.766834473953,332.6,6,5,16,17,12.8333333333333,2254.00346712617,174402.814687599
"38398","060372214021","060372214021","06","037","221402","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",65.4775464,0,65.4775464,65.4775464,"1657","620","569","566",0.582519578872986,0.489961973906954,78.2240673575392,256.15,10,11,12,18,13.5,2256.70094393417,264984.167984314
"38406","060375319014","060375319014","06","037","531901","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",39.582949,0,39.582949,39.582949,"867","259","217","467",0.224098272358546,0.375734438635935,177.902864185283,610.21,7,3,19,15,13,2176.62700782265,160190.827444398
"38407","060372214012","060372214012","06","037","221401","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",76.6919328,0,76.6919328,76.6919328,"1992","957","864","774",0.486229865677508,0.472699241522916,94.6164705344341,0,9,8,14,20,14.1666666666667,2510.14577551795,310368.640816871
"38408","060372214022","060372214022","06","037","221402","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",66.0569959,0,66.0569959,66.0569959,"1083","359","330","423",0.534373492196971,0.620530426774624,138.924876539837,201.17,14,9,17,19,15.8333333333333,2295.30440022394,267330.223564069
"38409","060372215001","060372215001","06","037","221500","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",52.0439549,0,52.0439549,52.0439549,"2423","798","747","779",0.483788268457385,0.321869490031817,106.605272613515,238.72,5,8,15,19,13.5,2007.08310904455,210619.228004073
"38411","060372216011","060372216011","06","037","221601","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",50.9829075,0,50.9829075,50.9829075,"1618","567","511","600",0.522288872269033,0.566535333500231,209.2873969575,264.2,12,9,19,18,15.8333333333333,1808.99676989246,206325.367933427
"38412","060375003001","060375003001","06","037","500300","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",2222.3726749,29.8958877,2192.4767872,1879.96371,"2904","1121","1089","1520",0.653716332714409,0.698433092817162,32.9998294268828,753.71,16,14,8,14,12.3333333333333,13759.0700800131,8993816.76612957
"38422","060374641007","060374641007","06","037","464100","7","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",448.9992325,0.5156977,448.4835348,242.4095,"1076","371","371","310",0.203013598110263,0.511144538244544,59.9567161634849,1207,10,2,10,13,9.66666666666667,7873.49491415026,1817075.28768579
"38423","060374642001","060374642001","06","037","464200","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",109.9837158,0,109.9837158,109.9837158,"668","239","239","291",0.768631527360677,0.418011464546861,108.647356684416,769.8,8,18,15,14,14,2621.52589819443,445098.738258957
"38463","060374800022","060374800022","06","037","480002","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",139.4666994,0,139.4666994,139.4666994,"1335","486","450","541",0.568051948827701,0.342761469865365,85.6886988178054,780.53,6,10,13,14,11.6666666666667,4846.7279044608,564415.092338172
"38470","060374642002","060374642002","06","037","464200","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",149.6815663,1.2609513,148.420615,148.420615,"639","230","230","280",0.652038621483833,0.623766077633287,143.794580018416,490.85,14,14,17,16,15.6666666666667,3301.20884258065,605755.889970828
"38471","060374642003","060374642003","06","037","464200","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",133.2200114,0,133.2200114,133.2200114,"1067","429","408","408",0.859029162317813,0.491886804902598,41.6562042119747,423.79,10,20,9,16,13.3333333333333,3860.55083418161,539134.976092065
"38472","060374642004","060374642004","06","037","464200","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",113.0047604,0,113.0047604,113.0047604,"1392","512","458","413",0.758871105681218,0.285335283017137,103.868190671373,536.45,5,18,15,15,13.8333333333333,3154.56887989724,457326.306818035
"38473","060374642005","060374642005","06","037","464200","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",162.6859451,0,162.6859451,162.6859451,"832","368","341","313",0.703270227942588,0.317503168747975,73.4509670927928,-99999,5,16,12,1,7.83333333333333,3749.59338354371,658377.178954562
"38474","060374800021","060374800021","06","037","480002","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.2855218,0,81.2855218,81.2855218,"745","290","269","379",0.426782074054768,0.57119866429909,86.6476568524655,681.29,12,6,13,14,12,3488.79624706492,328959.217715941
"38475","060374800123","060374800123","06","037","480012","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",107.3782934,0,107.3782934,107.3782934,"1923","643","604","721",0.778782624769338,0.404699375726367,69.5619176231013,395.63,7,18,11,17,13.5,2880.60611502365,434554.544231856
"38476","060374800023","060374800023","06","037","480002","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",115.0589027,0,115.0589027,115.0589027,"1418","465","397","578",0.653152388911423,0.453818868397725,85.3267306537593,348.69,9,14,13,17,13.8333333333333,3502.70459604856,465636.912217273
"38477","060374800111","060374800111","06","037","480011","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",99.2741547,0,99.2741547,99.2741547,"2583","1035","931","877",0.706440383072958,0.474514139396388,77.3937589619184,337.96,9,16,12,17,13.8333333333333,2626.34612232594,401756.044696239
"38478","060374800122","060374800122","06","037","480012","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",89.2507903,0,89.2507903,89.2507903,"802","297","243","425",0.657047181653371,0.643277631557579,129.117512139273,509.63,15,14,16,15,15.1666666666667,2760.95402153932,361191.609136345
"38479","060373202011","060373202011","06","037","320201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",99.4177198,0,99.4177198,91.79007,"1299","409","409","421",0.785750126018517,0.796979077941704,180.32036980997,488.17,19,18,19,16,17.8333333333333,2689.84971348663,402338.171665358
"38483","060373112003","060373112003","06","037","311200","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.2190519,0,81.2190519,81.2190519,"1108","448","440","538",0.749006628798372,0.87389499577624,126.094552453154,512.31,20,17,16,15,16.5,2392.49170749703,328687.724853616
"38484","060373116004","060373116004","06","037","311600","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",123.4106356,0,123.4106356,123.4106356,"1095","567","530","773",0.69935249010161,0.761173108432018,115.848686221336,316.5,18,15,15,17,16.1666666666667,3240.66591741269,499436.566652286
"38485","060373117004","060373117004","06","037","311700","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",102.5929548,0,102.5929548,101.03725,"900","488","449","536",0.785133556689769,0.865988751531705,106.08759657247,-99999,20,18,15,1,11.6666666666667,3491.08162072828,415187.866582136
"38486","060373117005","060373117005","06","037","311700","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",70.9908416,0,70.9908416,68.51069,"905","445","388","378",0.385261995383148,0.268449222312704,174.336854178103,-99999,4,5,18,1,7.83333333333333,2168.26022774374,287295.838285159
"38487","060373202012","060373202012","06","037","320201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",83.2769007,0,83.2769007,82.451394319416,"2054","641","641","718",0.258909592742211,0.496619215104205,128.12004181611,517.67,10,3,16,15,12.5,2409.50961019807,337018.294984191
"38488","060373202021","060373202021","06","037","320202","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",122.8314332,0,122.8314332,120.90144035493,"2278","518","518","875",0.624819387365299,0.452084797577553,152.872921131071,422.45,9,12,18,16,14.8333333333333,2842.75136473229,497092.623291349
"38489","060371281011","060371281011","06","037","128101","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",100.1113295,0,100.1113295,100.1113295,"2438","873","873","1211",0.505818831254526,0.439874441161964,108.704579734904,618.26,8,8,15,15,12.6666666666667,3224.34500259148,405143.350470658
"38490","060373202022","060373202022","06","037","320202","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",79.9526644,0,79.9526644,79.9526644,"1453","450","414","752",0.316446018972241,0.218100828573206,104.069577448628,392.95,3,4,15,17,11.8333333333333,2440.87251439635,323561.786963007
"38492","060373202023","060373202023","06","037","320202","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",62.8264105,0,62.8264105,62.8264105,"1002","314","279","520",0.822729908211118,0.751042467988164,122.26195860736,0,18,19,16,20,18.1666666666667,2246.11287390329,254254.658857106
"38493","060373202024","060373202024","06","037","320202","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",133.4811961,0,133.4811961,133.4811961,"1208","332","278","553",0.323376382663456,0.620566650962506,52.7606899381088,451.96,14,4,10,16,11.6666666666667,2953.24082200343,540189.945284521
"38494","060374002072","060374002072","06","037","400207","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",371.5111435,0,371.5111435,343.20463,"1964","650","603","1029",0.657735133044753,0.294153075469852,78.6978278082256,-99999,5,14,12,1,7.5,7478.81520856668,1503482.27101405
"38495","060371277111","060371277111","06","037","127711","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",119.6144383,0,119.6144383,119.6144383,"2489","944","894","1175",0.776976766678706,0.289937414673107,87.4222221716523,324.55,5,18,13,17,13.8333333333333,3123.72973489428,484071.927812328
"38496","060371277112","060371277112","06","037","127711","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",114.548147,0,114.548147,114.548147,"962","277","277","353",0.740720828298284,0.868945030237444,152.764409187693,337.96,20,17,18,17,17.8333333333333,3637.90455853259,463569.892705962
"38497","060371278032","060371278032","06","037","127803","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",80.0569406,0,80.0569406,80.0569406,"2331","758","736","1207",0.731748302449961,0.515733158312897,127.948931388467,237.38,11,17,16,19,16.3333333333333,2408.71121103667,323985.940354665
"38498","060371278041","060371278041","06","037","127804","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",157.6831585,0,157.6831585,157.6831585,"4450","1631","1607","1926",0.236300737468431,0.520095532479066,192.182857625851,464.03,11,3,19,16,14,3195.4043609421,638136.209799679
"38499","060371286022","060371286022","06","037","128602","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",60.0339334,0,60.0339334,60.0339334,"1197","433","433","530",0.781354078923105,0.481607138956187,209.67341780074,368.81,10,18,19,17,16.6666666666667,2408.87210576477,242953.232432951
"38500","060371281012","060371281012","06","037","128101","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",60.2308721,0,60.2308721,60.2308721,"1277","434","418","567",0.360144640548075,0.27918198909238,134.628633411403,426.48,4,5,17,16,12.5,2017.690361309,243751.218386095
"38501","060371281021","060371281021","06","037","128102","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",93.6175415,0,93.6175415,93.6175415,"3462","1060","1009","1234",0.83766400599456,0.536070659281264,88.9064150440225,344.67,11,20,13,17,15.1666666666667,2546.2832293927,378864.624839599
"38502","060371286021","060371286021","06","037","128602","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",60.0487594,0,60.0487594,60.0487594,"1180","455","445","474",0.606382198585757,0.361465529984738,135.015611996141,335.28,6,12,17,17,14.3333333333333,2409.041735019,243014.307346101
"38503","060371286023","060371286023","06","037","128602","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",160.212227,0,160.212227,160.212227,"1533","553","525","730",0.825223926861382,0.470276574932174,109.211140295803,293.71,9,19,15,18,15.6666666666667,3220.86060188693,648370.810541079
"38504","060371317021","060371317021","06","037","131702","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",137.3873529,1.1776786,136.2096743,136.2096743,"2722","876","828","1394",0.561092172302231,0.369257884341158,120.623443851815,626.3,7,10,16,14,12.8333333333333,2999.1382302704,555997.022077953
"38505","060371390013","060371390013","06","037","139001","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",66.7076102,0,66.7076102,66.70761,"743","322","322","380",0.735543134318013,0.282664314114461,108.758805453354,816.74,5,17,15,14,13.3333333333333,2610.14156621857,269961.620064212
"38506","060371390014","060371390014","06","037","139001","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",77.9640036,0,77.9640036,77.964,"805","318","318","477",0.633038894395726,0.426974575656212,177.911848539292,253.47,8,13,19,18,15.8333333333333,2541.20773382386,315516.446569438
"38507","060371958031","060371958031","06","037","195803","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",53.9831957,0,53.9831957,53.762414137241,"1650","725","707","751",0.691566767670293,0.296773117264463,122.538873703618,413.06,5,15,16,16,14,2496.20595059275,218467.947787347
"38512","060371394022","060371394022","06","037","139402","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",172.5536365,0,172.5536365,172.5536365,"836","309","300","434",0.746458481466854,0.880746654969551,92.7581726160839,485.49,20,17,14,16,16.1666666666667,4016.12828640407,698314.357537896
"38513","060371397022","060371397022","06","037","139702","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",212.8638008,0,212.8638008,212.8638008,"736","303","303","417",0.575148824498176,0.495404790108362,54.1431655203255,957.56,10,11,10,13,11.1666666666667,4620.4960138447,861448.494820801
"38514","060371412012","060371412012","06","037","141201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",73.5026131,0,73.5026131,73.5026131,"1632","899","890","864",0.730614364575115,0.837630867460291,240.971024743065,240.06,19,17,20,19,19,2565.639996423,297461.351379492
"38515","060371952023","060371952023","06","037","195202","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",91.2122701,0,91.2122701,91.2122701,"1418","699","648","700",0.218175266954279,0.485857774674062,79.5471924122191,254.81,10,3,12,18,12.1666666666667,3291.32204672177,369132.327731771
"38516","060371958021","060371958021","06","037","195802","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",56.1455678,0,56.1455678,56.1455678,"1526","546","496","582",0.55898732230963,0.568621615301524,144.424579138373,313.82,12,10,17,18,15.3333333333333,2951.51122892836,227218.532042067
